Year,Justice Name,Appointing President,Appointing President Party,Year Appointed,Ideology,Age,Years on Court,Status,Departure Reason,President,President Party,Presidential Term,Election Year Type,House Control,Senate Control,Court Conservatives,Court Moderates,Court Liberals
1946,William O. Douglas,Franklin D. Roosevelt,Democratic,1939,Liberal,48,7,Stayed,,Harry S. Truman,Democratic,1,Mid-Term Election,Democratic,Democratic,0,6,4
1946,Frank Murphy,Franklin D. Roosevelt,Democratic,1940,Liberal,56,6,Stayed,,Harry S. Truman,Democratic,1,Mid-Term Election,Democratic,Democratic,0,6,4
1946,Robert H. Jackson,Franklin D. Roosevelt,Democratic,1941,Moderate,54,5,Stayed,,Harry S. Truman,Democratic,1,Mid-Term Election,Democratic,Democratic,0,6,4
1946,Wiley Blount Rutledge,Franklin D. Roosevelt,Democratic,1943,Liberal,52,3,Stayed,,Harry S. Truman,Democratic,1,Mid-Term Election,Democratic,Democratic,0,6,4
1946,Harold Hitz Burton,Harry S. Truman,Democratic,1945,Moderate,58,1,Stayed,,Harry S. Truman,Democratic,1,Mid-Term Election,Democratic,Democratic,0,6,4
1946,Fred Vinson,Harry S. Truman,Democratic,1946,Moderate,56,0,Stayed,,Harry S. Truman,Democratic,1,Mid-Term Election,Democratic,Democratic,0,6,4
1947,Hugo Black,Franklin D. Roosevelt,Democratic,1937,Liberal,61,10,Stayed,,Harry S. Truman,Democratic,1,Non-Election Year,Republican,Republican,0,5,4
1947,Stanley Reed,Franklin D. Roosevelt,Democratic,1938,Moderate,63,9,Stayed,,Harry S. Truman,Democratic,1,Non-Election Year,Republican,Republican,0,5,4
1947,Felix Frankfurter,Franklin D. Roosevelt,Democratic,1939,Moderate,65,8,Stayed,,Harry S. Truman,Democratic,1,Non-Election Year,Republican,Republican,0,5,4
1947,William O. Douglas,Franklin D. Roosevelt,Democratic,1939,Liberal,49,8,Stayed,,Harry S. Truman,Democratic,1,Non-Election Year,Republican,Republican,0,5,4
1947,Frank Murphy,Franklin D. Roosevelt,Democratic,1940,Liberal,57,7,Stayed,,Harry S. Truman,Democratic,1,Non-Election Year,Republican,Republican,0,5,4
1947,Robert H. Jackson,Franklin D. Roosevelt,Democratic,1941,Moderate,55,6,Stayed,,Harry S. Truman,Democratic,1,Non-Election Year,Republican,Republican,0,5,4
1947,Wiley Blount Rutledge,Franklin D. Roosevelt,Democratic,1943,Liberal,53,4,Stayed,,Harry S. Truman,Democratic,1,Non-Election Year,Republican,Republican,0,5,4
1947,Harold Hitz Burton,Harry S. Truman,Democratic,1945,Moderate,59,2,Stayed,,Harry S. Truman,Democratic,1,Non-Election Year,Republican,Republican,0,5,4
1947,Fred Vinson,Harry S. Truman,Democratic,1946,Moderate,57,1,Stayed,,Harry S. Truman,Democratic,1,Non-Election Year,Republican,Republican,0,5,4
1948,Hugo Black,Franklin D. Roosevelt,Democratic,1937,Liberal,62,11,Stayed,,Harry S. Truman,Democratic,1,Presidential Election,Republican,Republican,0,5,4
1948,Stanley Reed,Franklin D. Roosevelt,Democratic,1938,Moderate,64,10,Stayed,,Harry S. Truman,Democratic,1,Presidential Election,Republican,Republican,0,5,4
1948,Felix Frankfurter,Franklin D. Roosevelt,Democratic,1939,Moderate,66,9,Stayed,,Harry S. Truman,Democratic,1,Presidential Election,Republican,Republican,0,5,4
1948,William O. Douglas,Franklin D. Roosevelt,Democratic,1939,Liberal,50,9,Stayed,,Harry S. Truman,Democratic,1,Presidential Election,Republican,Republican,0,5,4
1948,Frank Murphy,Franklin D. Roosevelt,Democratic,1940,Liberal,58,8,Stayed,,Harry S. Truman,Democratic,1,Presidential Election,Republican,Republican,0,5,4
1948,Robert H. Jackson,Franklin D. Roosevelt,Democratic,1941,Moderate,56,7,Stayed,,Harry S. Truman,Democratic,1,Presidential Election,Republican,Republican,0,5,4
1948,Wiley Blount Rutledge,Franklin D. Roosevelt,Democratic,1943,Liberal,54,5,Stayed,,Harry S. Truman,Democratic,1,Presidential Election,Republican,Republican,0,5,4
1948,Harold Hitz Burton,Harry S. Truman,Democratic,1945,Moderate,60,3,Stayed,,Harry S. Truman,Democratic,1,Presidential Election,Republican,Republican,0,5,4
1948,Fred Vinson,Harry S. Truman,Democratic,1946,Moderate,58,2,Stayed,,Harry S. Truman,Democratic,1,Presidential Election,Republican,Republican,0,5,4
1949,Hugo Black,Franklin D. Roosevelt,Democratic,1937,Liberal,63,12,Stayed,,Harry S. Truman,Democratic,2,Non-Election Year,Democratic,Democratic,0,7,4
1949,Stanley Reed,Franklin D. Roosevelt,Democratic,1938,Moderate,65,11,Stayed,,Harry S. Truman,Democratic,2,Non-Election Year,Democratic,Democratic,0,7,4
1949,Felix Frankfurter,Franklin D. Roosevelt,Democratic,1939,Moderate,67,10,Stayed,,Harry S. Truman,Democratic,2,Non-Election Year,Democratic,Democratic,0,7,4
1949,William O. Douglas,Franklin D. Roosevelt,Democratic,1939,Liberal,51,10,Stayed,,Harry S. Truman,Democratic,2,Non-Election Year,Democratic,Democratic,0,7,4
1949,Frank Murphy,Franklin D. Roosevelt,Democratic,1940,Liberal,59,9,Left - Involuntary,Died in office,Harry S. Truman,Democratic,2,Non-Election Year,Democratic,Democratic,0,7,4
1949,Robert H. Jackson,Franklin D. Roosevelt,Democratic,1941,Moderate,57,8,Stayed,,Harry S. Truman,Democratic,2,Non-Election Year,Democratic,Democratic,0,7,4
1949,Wiley Blount Rutledge,Franklin D. Roosevelt,Democratic,1943,Liberal,55,6,Left - Involuntary,Died in office,Harry S. Truman,Democratic,2,Non-Election Year,Democratic,Democratic,0,7,4
1949,Harold Hitz Burton,Harry S. Truman,Democratic,1945,Moderate,61,4,Stayed,,Harry S. Truman,Democratic,2,Non-Election Year,Democratic,Democratic,0,7,4
1949,Fred Vinson,Harry S. Truman,Democratic,1946,Moderate,59,3,Stayed,,Harry S. Truman,Democratic,2,Non-Election Year,Democratic,Democratic,0,7,4
1949,Tom C. Clark,Harry S. Truman,Democratic,1949,Moderate,50,0,Stayed,,Harry S. Truman,Democratic,2,Non-Election Year,Democratic,Democratic,0,7,4
1949,Sherman Minton,Harry S. Truman,Democratic,1949,Moderate,59,0,Stayed,,Harry S. Truman,Democratic,2,Non-Election Year,Democratic,Democratic,0,7,4
1950,Hugo Black,Franklin D. Roosevelt,Democratic,1937,Liberal,64,13,Stayed,,Harry S. Truman,Democratic,2,Mid-Term Election,Democratic,Democratic,0,7,2
1950,Stanley Reed,Franklin D. Roosevelt,Democratic,1938,Moderate,66,12,Stayed,,Harry S. Truman,Democratic,2,Mid-Term Election,Democratic,Democratic,0,7,2
1950,Felix Frankfurter,Franklin D. Roosevelt,Democratic,1939,Moderate,68,11,Stayed,,Harry S. Truman,Democratic,2,Mid-Term Election,Democratic,Democratic,0,7,2
1950,William O. Douglas,Franklin D. Roosevelt,Democratic,1939,Liberal,52,11,Stayed,,Harry S. Truman,Democratic,2,Mid-Term Election,Democratic,Democratic,0,7,2
1950,Robert H. Jackson,Franklin D. Roosevelt,Democratic,1941,Moderate,58,9,Stayed,,Harry S. Truman,Democratic,2,Mid-Term Election,Democratic,Democratic,0,7,2
1950,Harold Hitz Burton,Harry S. Truman,Democratic,1945,Moderate,62,5,Stayed,,Harry S. Truman,Democratic,2,Mid-Term Election,Democratic,Democratic,0,7,2
1950,Fred Vinson,Harry S. Truman,Democratic,1946,Moderate,60,4,Stayed,,Harry S. Truman,Democratic,2,Mid-Term Election,Democratic,Democratic,0,7,2
1950,Tom C. Clark,Harry S. Truman,Democratic,1949,Moderate,51,1,Stayed,,Harry S. Truman,Democratic,2,Mid-Term Election,Democratic,Democratic,0,7,2
1950,Sherman Minton,Harry S. Truman,Democratic,1949,Moderate,60,1,Stayed,,Harry S. Truman,Democratic,2,Mid-Term Election,Democratic,Democratic,0,7,2
1951,Hugo Black,Franklin D. Roosevelt,Democratic,1937,Liberal,65,14,Stayed,,Harry S. Truman,Democratic,2,Non-Election Year,Democratic,Democratic,0,7,2
1951,Stanley Reed,Franklin D. Roosevelt,Democratic,1938,Moderate,67,13,Stayed,,Harry S. Truman,Democratic,2,Non-Election Year,Democratic,Democratic,0,7,2
1951,Felix Frankfurter,Franklin D. Roosevelt,Democratic,1939,Moderate,69,12,Stayed,,Harry S. Truman,Democratic,2,Non-Election Year,Democratic,Democratic,0,7,2
1951,William O. Douglas,Franklin D. Roosevelt,Democratic,1939,Liberal,53,12,Stayed,,Harry S. Truman,Democratic,2,Non-Election Year,Democratic,Democratic,0,7,2
1951,Robert H. Jackson,Franklin D. Roosevelt,Democratic,1941,Moderate,59,10,Stayed,,Harry S. Truman,Democratic,2,Non-Election Year,Democratic,Democratic,0,7,2
1951,Harold Hitz Burton,Harry S. Truman,Democratic,1945,Moderate,63,6,Stayed,,Harry S. Truman,Democratic,2,Non-Election Year,Democratic,Democratic,0,7,2
1951,Fred Vinson,Harry S. Truman,Democratic,1946,Moderate,61,5,Stayed,,Harry S. Truman,Democratic,2,Non-Election Year,Democratic,Democratic,0,7,2
1951,Tom C. Clark,Harry S. Truman,Democratic,1949,Moderate,52,2,Stayed,,Harry S. Truman,Democratic,2,Non-Election Year,Democratic,Democratic,0,7,2
1951,Sherman Minton,Harry S. Truman,Democratic,1949,Moderate,61,2,Stayed,,Harry S. Truman,Democratic,2,Non-Election Year,Democratic,Democratic,0,7,2
1952,Hugo Black,Franklin D. Roosevelt,Democratic,1937,Liberal,66,15,Stayed,,Harry S. Truman,Democratic,2,Presidential Election,Democratic,Democratic,0,7,2
1952,Stanley Reed,Franklin D. Roosevelt,Democratic,1938,Moderate,68,14,Stayed,,Harry S. Truman,Democratic,2,Presidential Election,Democratic,Democratic,0,7,2
1952,Felix Frankfurter,Franklin D. Roosevelt,Democratic,1939,Moderate,70,13,Stayed,,Harry S. Truman,Democratic,2,Presidential Election,Democratic,Democratic,0,7,2
1952,William O. Douglas,Franklin D. Roosevelt,Democratic,1939,Liberal,54,13,Stayed,,Harry S. Truman,Democratic,2,Presidential Election,Democratic,Democratic,0,7,2
1952,Robert H. Jackson,Franklin D. Roosevelt,Democratic,1941,Moderate,60,11,Stayed,,Harry S. Truman,Democratic,2,Presidential Election,Democratic,Democratic,0,7,2
1952,Harold Hitz Burton,Harry S. Truman,Democratic,1945,Moderate,64,7,Stayed,,Harry S. Truman,Democratic,2,Presidential Election,Democratic,Democratic,0,7,2
1952,Fred Vinson,Harry S. Truman,Democratic,1946,Moderate,62,6,Stayed,,Harry S. Truman,Democratic,2,Presidential Election,Democratic,Democratic,0,7,2
1952,Tom C. Clark,Harry S. Truman,Democratic,1949,Moderate,53,3,Stayed,,Harry S. Truman,Democratic,2,Presidential Election,Democratic,Democratic,0,7,2
1952,Sherman Minton,Harry S. Truman,Democratic,1949,Moderate,62,3,Stayed,,Harry S. Truman,Democratic,2,Presidential Election,Democratic,Democratic,0,7,2
1953,Hugo Black,Franklin D. Roosevelt,Democratic,1937,Liberal,67,16,Stayed,,Dwight D. Eisenhower,Republican,1,Non-Election Year,Republican,Republican,0,7,3
1953,Stanley Reed,Franklin D. Roosevelt,Democratic,1938,Moderate,69,15,Stayed,,Dwight D. Eisenhower,Republican,1,Non-Election Year,Republican,Republican,0,7,3
1953,Felix Frankfurter,Franklin D. Roosevelt,Democratic,1939,Moderate,71,14,Stayed,,Dwight D. Eisenhower,Republican,1,Non-Election Year,Republican,Republican,0,7,3
1953,William O. Douglas,Franklin D. Roosevelt,Democratic,1939,Liberal,55,14,Stayed,,Dwight D. Eisenhower,Republican,1,Non-Election Year,Republican,Republican,0,7,3
1953,Robert H. Jackson,Franklin D. Roosevelt,Democratic,1941,Moderate,61,12,Stayed,,Dwight D. Eisenhower,Republican,1,Non-Election Year,Republican,Republican,0,7,3
1953,Harold Hitz Burton,Harry S. Truman,Democratic,1945,Moderate,65,8,Stayed,,Dwight D. Eisenhower,Republican,1,Non-Election Year,Republican,Republican,0,7,3
1953,Fred Vinson,Harry S. Truman,Democratic,1946,Moderate,63,7,Left - Involuntary,Died in office,Dwight D. Eisenhower,Republican,1,Non-Election Year,Republican,Republican,0,7,3
1953,Tom C. Clark,Harry S. Truman,Democratic,1949,Moderate,54,4,Stayed,,Dwight D. Eisenhower,Republican,1,Non-Election Year,Republican,Republican,0,7,3
1953,Sherman Minton,Harry S. Truman,Democratic,1949,Moderate,63,4,Stayed,,Dwight D. Eisenhower,Republican,1,Non-Election Year,Republican,Republican,0,7,3
1953,Earl Warren,Dwight D. Eisenhower,Republican,1953,Liberal,62,0,Stayed,,Dwight D. Eisenhower,Republican,1,Non-Election Year,Republican,Republican,0,7,3
1954,Hugo Black,Franklin D. Roosevelt,Democratic,1937,Liberal,68,17,Stayed,,Dwight D. Eisenhower,Republican,1,Mid-Term Election,Republican,Republican,0,6,3
1954,Stanley Reed,Franklin D. Roosevelt,Democratic,1938,Moderate,70,16,Stayed,,Dwight D. Eisenhower,Republican,1,Mid-Term Election,Republican,Republican,0,6,3
1954,Felix Frankfurter,Franklin D. Roosevelt,Democratic,1939,Moderate,72,15,Stayed,,Dwight D. Eisenhower,Republican,1,Mid-Term Election,Republican,Republican,0,6,3
1954,William O. Douglas,Franklin D. Roosevelt,Democratic,1939,Liberal,56,15,Stayed,,Dwight D. Eisenhower,Republican,1,Mid-Term Election,Republican,Republican,0,6,3
1954,Robert H. Jackson,Franklin D. Roosevelt,Democratic,1941,Moderate,62,13,Left - Involuntary,Died in office,Dwight D. Eisenhower,Republican,1,Mid-Term Election,Republican,Republican,0,6,3
1954,Harold Hitz Burton,Harry S. Truman,Democratic,1945,Moderate,66,9,Stayed,,Dwight D. Eisenhower,Republican,1,Mid-Term Election,Republican,Republican,0,6,3
1954,Tom C. Clark,Harry S. Truman,Democratic,1949,Moderate,55,5,Stayed,,Dwight D. Eisenhower,Republican,1,Mid-Term Election,Republican,Republican,0,6,3
1954,Sherman Minton,Harry S. Truman,Democratic,1949,Moderate,64,5,Stayed,,Dwight D. Eisenhower,Republican,1,Mid-Term Election,Republican,Republican,0,6,3
1954,Earl Warren,Dwight D. Eisenhower,Republican,1953,Liberal,63,1,Stayed,,Dwight D. Eisenhower,Republican,1,Mid-Term Election,Republican,Republican,0,6,3
1955,Hugo Black,Franklin D. Roosevelt,Democratic,1937,Liberal,69,18,Stayed,,Dwight D. Eisenhower,Republican,1,Non-Election Year,Democratic,Democratic,1,5,3
1955,Stanley Reed,Franklin D. Roosevelt,Democratic,1938,Moderate,71,17,Stayed,,Dwight D. Eisenhower,Republican,1,Non-Election Year,Democratic,Democratic,1,5,3
1955,Felix Frankfurter,Franklin D. Roosevelt,Democratic,1939,Moderate,73,16,Stayed,,Dwight D. Eisenhower,Republican,1,Non-Election Year,Democratic,Democratic,1,5,3
1955,William O. Douglas,Franklin D. Roosevelt,Democratic,1939,Liberal,57,16,Stayed,,Dwight D. Eisenhower,Republican,1,Non-Election Year,Democratic,Democratic,1,5,3
1955,Harold Hitz Burton,Harry S. Truman,Democratic,1945,Moderate,67,10,Stayed,,Dwight D. Eisenhower,Republican,1,Non-Election Year,Democratic,Democratic,1,5,3
1955,Tom C. Clark,Harry S. Truman,Democratic,1949,Moderate,56,6,Stayed,,Dwight D. Eisenhower,Republican,1,Non-Election Year,Democratic,Democratic,1,5,3
1955,Sherman Minton,Harry S. Truman,Democratic,1949,Moderate,65,6,Stayed,,Dwight D. Eisenhower,Republican,1,Non-Election Year,Democratic,Democratic,1,5,3
1955,Earl Warren,Dwight D. Eisenhower,Republican,1953,Liberal,64,2,Stayed,,Dwight D. Eisenhower,Republican,1,Non-Election Year,Democratic,Democratic,1,5,3
1955,John Marshall Harlan II,Dwight D. Eisenhower,Republican,1955,Conservative,56,0,Stayed,,Dwight D. Eisenhower,Republican,1,Non-Election Year,Democratic,Democratic,1,5,3
1956,Hugo Black,Franklin D. Roosevelt,Democratic,1937,Liberal,70,19,Stayed,,Dwight D. Eisenhower,Republican,1,Presidential Election,Democratic,Democratic,1,5,4
1956,Stanley Reed,Franklin D. Roosevelt,Democratic,1938,Moderate,72,18,Stayed,,Dwight D. Eisenhower,Republican,1,Presidential Election,Democratic,Democratic,1,5,4
1956,Felix Frankfurter,Franklin D. Roosevelt,Democratic,1939,Moderate,74,17,Stayed,,Dwight D. Eisenhower,Republican,1,Presidential Election,Democratic,Democratic,1,5,4
1956,William O. Douglas,Franklin D. Roosevelt,Democratic,1939,Liberal,58,17,Stayed,,Dwight D. Eisenhower,Republican,1,Presidential Election,Democratic,Democratic,1,5,4
1956,Harold Hitz Burton,Harry S. Truman,Democratic,1945,Moderate,68,11,Stayed,,Dwight D. Eisenhower,Republican,1,Presidential Election,Democratic,Democratic,1,5,4
1956,Tom C. Clark,Harry S. Truman,Democratic,1949,Moderate,57,7,Stayed,,Dwight D. Eisenhower,Republican,1,Presidential Election,Democratic,Democratic,1,5,4
1956,Sherman Minton,Harry S. Truman,Democratic,1949,Moderate,66,7,Left - Voluntary,Retired,Dwight D. Eisenhower,Republican,1,Presidential Election,Democratic,Democratic,1,5,4
1956,Earl Warren,Dwight D. Eisenhower,Republican,1953,Liberal,65,3,Stayed,,Dwight D. Eisenhower,Republican,1,Presidential Election,Democratic,Democratic,1,5,4
1956,John Marshall Harlan II,Dwight D. Eisenhower,Republican,1955,Conservative,57,1,Stayed,,Dwight D. Eisenhower,Republican,1,Presidential Election,Democratic,Democratic,1,5,4
1956,William J. Brennan Jr.,Dwight D. Eisenhower,Republican,1956,Liberal,50,0,Stayed,,Dwight D. Eisenhower,Republican,1,Presidential Election,Democratic,Democratic,1,5,4
1957,Hugo Black,Franklin D. Roosevelt,Democratic,1937,Liberal,71,20,Stayed,,Dwight D. Eisenhower,Republican,2,Non-Election Year,Democratic,Democratic,2,4,4
1957,Stanley Reed,Franklin D. Roosevelt,Democratic,1938,Moderate,73,19,Left - Voluntary,Retired,Dwight D. Eisenhower,Republican,2,Non-Election Year,Democratic,Democratic,2,4,4
1957,Felix Frankfurter,Franklin D. Roosevelt,Democratic,1939,Moderate,75,18,Stayed,,Dwight D. Eisenhower,Republican,2,Non-Election Year,Democratic,Democratic,2,4,4
1957,William O. Douglas,Franklin D. Roosevelt,Democratic,1939,Liberal,59,18,Stayed,,Dwight D. Eisenhower,Republican,2,Non-Election Year,Democratic,Democratic,2,4,4
1957,Harold Hitz Burton,Harry S. Truman,Democratic,1945,Moderate,69,12,Stayed,,Dwight D. Eisenhower,Republican,2,Non-Election Year,Democratic,Democratic,2,4,4
1957,Tom C. Clark,Harry S. Truman,Democratic,1949,Moderate,58,8,Stayed,,Dwight D. Eisenhower,Republican,2,Non-Election Year,Democratic,Democratic,2,4,4
1957,Earl Warren,Dwight D. Eisenhower,Republican,1953,Liberal,66,4,Stayed,,Dwight D. Eisenhower,Republican,2,Non-Election Year,Democratic,Democratic,2,4,4
1957,John Marshall Harlan II,Dwight D. Eisenhower,Republican,1955,Conservative,58,2,Stayed,,Dwight D. Eisenhower,Republican,2,Non-Election Year,Democratic,Democratic,2,4,4
1957,William J. Brennan Jr.,Dwight D. Eisenhower,Republican,1956,Liberal,51,1,Stayed,,Dwight D. Eisenhower,Republican,2,Non-Election Year,Democratic,Democratic,2,4,4
1957,Charles Evans Whittaker,Dwight D. Eisenhower,Republican,1957,Conservative,56,0,Stayed,,Dwight D. Eisenhower,Republican,2,Non-Election Year,Democratic,Democratic,2,4,4
1958,Hugo Black,Franklin D. Roosevelt,Democratic,1937,Liberal,72,21,Stayed,,Dwight D. Eisenhower,Republican,2,Mid-Term Election,Democratic,Democratic,2,4,4
1958,Felix Frankfurter,Franklin D. Roosevelt,Democratic,1939,Moderate,76,19,Stayed,,Dwight D. Eisenhower,Republican,2,Mid-Term Election,Democratic,Democratic,2,4,4
1958,William O. Douglas,Franklin D. Roosevelt,Democratic,1939,Liberal,60,19,Stayed,,Dwight D. Eisenhower,Republican,2,Mid-Term Election,Democratic,Democratic,2,4,4
1958,Harold Hitz Burton,Harry S. Truman,Democratic,1945,Moderate,70,13,Left - Voluntary,Retired,Dwight D. Eisenhower,Republican,2,Mid-Term Election,Democratic,Democratic,2,4,4
1958,Tom C. Clark,Harry S. Truman,Democratic,1949,Moderate,59,9,Stayed,,Dwight D. Eisenhower,Republican,2,Mid-Term Election,Democratic,Democratic,2,4,4
1958,Earl Warren,Dwight D. Eisenhower,Republican,1953,Liberal,67,5,Stayed,,Dwight D. Eisenhower,Republican,2,Mid-Term Election,Democratic,Democratic,2,4,4
1958,John Marshall Harlan II,Dwight D. Eisenhower,Republican,1955,Conservative,59,3,Stayed,,Dwight D. Eisenhower,Republican,2,Mid-Term Election,Democratic,Democratic,2,4,4
1958,William J. Brennan Jr.,Dwight D. Eisenhower,Republican,1956,Liberal,52,2,Stayed,,Dwight D. Eisenhower,Republican,2,Mid-Term Election,Democratic,Democratic,2,4,4
1958,Charles Evans Whittaker,Dwight D. Eisenhower,Republican,1957,Conservative,57,1,Stayed,,Dwight D. Eisenhower,Republican,2,Mid-Term Election,Democratic,Democratic,2,4,4
1958,Potter Stewart,Dwight D. Eisenhower,Republican,1958,Moderate,43,0,Stayed,,Dwight D. Eisenhower,Republican,2,Mid-Term Election,Democratic,Democratic,2,4,4
1959,Hugo Black,Franklin D. Roosevelt,Democratic,1937,Liberal,73,22,Stayed,,Dwight D. Eisenhower,Republican,2,Non-Election Year,Democratic,Democratic,2,3,4
1959,Felix Frankfurter,Franklin D. Roosevelt,Democratic,1939,Moderate,77,20,Stayed,,Dwight D. Eisenhower,Republican,2,Non-Election Year,Democratic,Democratic,2,3,4
1959,William O. Douglas,Franklin D. Roosevelt,Democratic,1939,Liberal,61,20,Stayed,,Dwight D. Eisenhower,Republican,2,Non-Election Year,Democratic,Democratic,2,3,4
